question、options、answer、explanation
内視鏡の消毒後にすすぎに使用する水として推奨されるものはどれか。、水道水|蒸留水|0.2μm以下のフィルターろ過水または滅菌水|生理食塩水|湯、0.2μm以下のフィルターろ過水または滅菌水、再汚染（特に緑膿菌など）を防ぐため、細菌を除去できるフィルターを通した水か、滅菌水を使用する必要がある。
スポルディングの分類において、生検鉗子や処置具が該当するカテゴリーと必要な処理はどれか。、ノンクリティカル — 洗浄|セミクリティカル — 高水準消毒|クリティカル — 滅菌|クリティカル — 高水準消毒|セミクリティカル — 滅菌、クリティカル — 滅菌、粘膜を穿刺・切開する器具は無菌組織や血管系に入るため「クリティカル器具」に分類され、滅菌処理が必須である。
スポルディングの分類において、消化管内視鏡スコープが該当するカテゴリーはどれか。、クリティカル|セミクリティカル|ノンクリティカル|準滅菌|清潔、セミクリティカル、粘膜に接触するが体内（無菌組織）には入らない器具は「セミクリティカル」であり、高水準消毒が必要である。
血液や体液に曝露した場合（針刺し事故など）の初期対応として正しいものはどれか。、出血部位を圧迫して止血する|直ちに流水と石鹸で十分に洗浄する|エタノールに長時間浸す|抗菌薬を服用する|当事者間で解決する、直ちに流水と石鹸で十分に洗浄する、まず流水と石鹸で十分に洗い流すことが最優先である。血液を無理に絞り出したり、消毒薬に浸すことの有効性は証明されていない。
スタンダードプリコーション（標準予防策）において、感染性物質として扱わないものはどれか。、血液|唾液|汗|損傷した皮膚|粘膜、汗、標準予防策では、汗を除くすべての血液・体液・分泌物・排泄物・傷のある皮膚・粘膜を感染性物質とみなして対応する。
超音波内視鏡（EUS）のラジアル走査式の特徴として正しいものはどれか。、穿刺針の誘導に適している|360度の全周画像が得られる|観察方向は前方直視のみである|超音波ビームが扇状に出る|胆管挿管に使用される、360度の全周画像が得られる、ラジアル式はシャフトに対して直角に360度スキャンし、CTのような輪切りの画像が得られる。スクリーニングや深達度診断に用いる。穿刺（FNA）にはコンベックス式を用いる。
経皮内視鏡的胃瘻造設術（PEG）の禁忌となる病態はどれか。、誤嚥性肺炎の既往|脳卒中後遺症による嚥下障害|大量の腹水貯留|認知症|食道癌による通過障害、大量の腹水貯留、大量の腹水があると胃壁と腹壁を密着固定できず、腹腔内への内容物漏出や腹膜炎のリスクが高いため禁忌となる。
ERCP後膵炎の予防策としてガイドラインで推奨されている薬物療法はどれか。、抗生物質の点滴|NSAIDs（非ステロイド性抗炎症薬）の坐剤投与|ステロイドの投与|抗コリン薬の大量投与|オピオイドの投与、NSAIDs（非ステロイド性抗炎症薬）の坐剤投与、ジクロフェナクなどのNSAIDs坐剤投与や十分な輸液がERCP後膵炎の発症抑制に有効とされている。
内視鏡的乳頭括約筋切開術（EST）において、出血や穿孔を避けるための推奨切開方向はどれか。、3時方向|6時方向|9時方向|11時〜12時方向|全周切開、11時〜12時方向、乳頭部の解剖学的な血管走行や膵管の合流を考慮し、最も安全とされる11時〜12時方向（口側方向）へ切開を行う。
内視鏡的粘膜下層剥離術（ESD）の偶発症として頻度が高いものはどれか。、穿孔と出血|腸閉塞|低血糖|アナフィラキシー|心筋梗塞、穿孔と出血、ESDは広範囲を一括切除できる反面、EMRに比べて穿孔や後出血のリスクが高い。
コールドスネアポリペクトミー（CSP）の特徴として正しいものはどれか。、高周波電流を用いて切除する|大きな病変（20mm以上）に適している|遅発性出血や穿孔のリスクが低い|切除後にクリップ縫縮が必須である|ペースメーカー患者には禁忌である、遅発性出血や穿孔のリスクが低い、高周波通電を行わず機械的に切除するため、熱による深部損傷がなく、遅発性出血や穿孔のリスクが低い。10mm未満の良性ポリープ等が良い適応。
カプセル内視鏡検査が禁忌となる患者はどれか。、クローン病患者|小児|消化管の狭窄や閉塞が疑われる患者|ペースメーカー装着者（対応機種以外）|消化管出血患者、消化管の狭窄や閉塞が疑われる患者、狭窄部位でカプセルが滞留（滞留）し、腸閉塞を引き起こす危険があるため禁忌である。疑わしい場合は事前にパテンシーカプセルで開通性を確認する。
インフォームド・コンセント（説明と同意）における患者の権利として正しいものはどれか。、一度同意したら撤回できない|治療法を自分で選ぶことはできない|医師の決定に従う義務がある|いつでも同意を撤回できる|家族の意向が優先される、いつでも同意を撤回できる、患者は十分な説明を受けた上で自らの意思で同意し、またその同意をいつでも撤回する権利を持つ。
医療安全における「タイムアウト」の目的はどれか。、手術時間を計測する|休憩時間を確保する|患者・部位・処置内容をチーム全員で最終確認し誤認を防止する|記録係を交代する|麻酔薬を追加する、患者・部位・処置内容をチーム全員で最終確認し誤認を防止する、処置開始直前に手を止め、チーム全員で患者ID、部位、術式などを声出し確認し、患者取り違えや左右誤認などを防ぐ。
誤飲した異物（硬貨など）を回収する際に最も適した処置具はどれか。、生検鉗子|スネア|回収ネットまたは把持鉗子|注射針|バルーン、回収ネットまたは把持鉗子、硬貨などの滑りやすい平らな物体や球状のものは、把持鉗子（アリゲーター等）や回収ネットを用いて確実に保持して回収する。
内視鏡生検で採取した組織を固定するために用いる溶液はどれか。、生理食塩水|70%エタノール|10〜20%ホルマリン液|グルタラール|蒸留水、10〜20%ホルマリン液、組織の自己融解や腐敗を防ぎ形態を保つため、採取後速やかに10〜20%ホルマリン液に入れて固定する。
ご提示いただいた資料（第38回〜第44回消化器内視鏡技師認定試験問題解説）に基づき、5肢択2形式（5つの選択肢から正しいものを2つ選ぶ）の対策問題を50問作成しました。
消化管の壁構造について正しい記述はどれか。2つ選べ。、a.胃の固有筋層は2層構造である|b.アウエルバッハ神経叢は粘膜下層に存在する|c.食道の粘膜上皮は重層扁平上皮である|d.マイスネル神経叢は粘膜下層に存在する|e.大腸には絨毛構造がある、c&d、食道粘膜は物理的刺激に強い重層扁平上皮で覆われています。消化管の神経叢において、マイスネル神経叢は粘膜下層に、アウエルバッハ神経叢は固有筋層（内輪走筋と外縦走筋の間）に存在します。胃の筋層は内斜・中輪・外縦の3層構造です。
膵臓のランゲルハンス島から分泌されるホルモンの組み合わせで正しいものはどれか。2つ選べ。、a.A細胞（α細胞）— グルカゴン|b.B細胞（β細胞）— ソマトスタチン|c.D細胞（δ細胞）— インスリン|d.B細胞（β細胞）— インスリン|e.A細胞（α細胞）— ガストリン、a&d、ランゲルハンス島のA細胞（α細胞）からはグルカゴン（血糖上昇）、B細胞（β細胞）からはインスリン（血糖低下）、D細胞（δ細胞）からはソマトスタチンが分泌されます。
消化管ホルモンとその作用の組み合わせで正しいものはどれか。2つ選べ。、a.ガストリン — 胃酸分泌促進|b.セクレチン — 胃酸分泌促進|c.コレシストキニン（CCK） — 胆嚢収縮|d.ソマトスタチン — 消化管ホルモン分泌促進|e.グレリン — 食欲抑制、a&c、ガストリンは胃酸分泌を促進します。コレシストキニンは胆嚢を収縮させ膵酵素分泌を促します。セクレチンは膵液分泌促進・胃酸抑制、ソマトスタチンは分泌抑制、グレリンは食欲増進作用があります。
肝臓および胆道系の解剖について正しい記述はどれか。2つ選べ。、a.総肝管と胆嚢管が合流して総胆管となる|b.肝臓の栄養血管は門脈である|c.ファーター乳頭は十二指腸水平脚に開口する|d.胆汁は胆嚢で産生される|e.肝臓の機能血管は門脈である、a&e、左右の肝管が合流して総肝管となり、そこに胆嚢管が合流して総胆管となります。肝臓には栄養血管である肝動脈と、機能血管である門脈が流入します。胆汁は肝臓で産生されます。
栄養素の吸収について正しい記述はどれか。2つ選べ。、a.ブドウ糖は門脈を経由して肝臓へ運ばれる|b.脂肪酸はリンパ管（乳び管）に入り胸管を経由する|c.ビタミンB12は十二指腸で吸収される|d.胆汁酸は空腸で吸収される|e.鉄は回腸末端で吸収される、a&b、糖質（ブドウ糖）やアミノ酸は毛細血管から門脈へ入ります。脂質（脂肪酸）はカイロミクロンとなりリンパ管へ入ります。ビタミンB12と胆汁酸は回腸末端で、鉄は十二指腸で吸収されます。
脂溶性ビタミンに分類されるものはどれか。2つ選べ。、a.ビタミンB1|b.ビタミンC|c.ビタミンA|d.ビタミンE|e.葉酸、c&d、脂溶性ビタミンはビタミンD、A、K、E（「だけ」）の4種です。ビタミンB群やCは水溶性ビタミンです。
胃底腺の細胞と分泌物の組み合わせで正しいものはどれか。2つ選べ。、a.壁細胞 — 塩酸（胃酸）|b.主細胞 — ガストリン|c.副細胞 — 粘液|d.壁細胞 — ペプシノーゲン|e.G細胞 — 内因子、a&c、胃底腺の壁細胞からは塩酸と内因子、主細胞からはペプシノーゲン、副細胞からは粘液が分泌されます。ガストリンは幽門腺のG細胞から分泌されます。
ヘリコバクター・ピロリ菌について正しい記述はどれか。2つ選べ。、a.ウレアーゼ活性を持ちアンモニアを産生する|b.強酸性の環境を好む好酸性菌である|c.胃MALTリンパ腫の原因となる|d.除菌治療には抗真菌薬を用いる|e.腸上皮化生のある粘膜に感染しやすい、a&c、ピロリ菌はウレアーゼにより尿素を分解してアンモニアを作り、周囲の胃酸を中和して生息します。慢性胃炎、胃・十二指腸潰瘍、胃癌、MALTリンパ腫などの原因となります。
クローン病の特徴的な所見はどれか。2つ選べ。、a.連続性の病変分布|b.縦走潰瘍|c.敷石像|d.血管透見像の消失|e.直腸から上行性に広がる、b&c、クローン病は縦走潰瘍、敷石像、非連続性（飛び石状）病変が特徴です。連続性病変、血管透見像消失、直腸からの広がりは潰瘍性大腸炎の特徴です。
胃癌のリスク因子とされるものはどれか。2つ選べ。、a.ヘリコバクター・ピロリ感染|b.高塩分食の摂取|c.胃底腺ポリープ|d.若年者|e.アスピリンの内服、a&b、ピロリ菌感染による慢性萎縮性胃炎と、高塩分食は胃癌の確実なリスク因子とされています。胃底腺ポリープは癌化のリスクは極めて低いです。
食道静脈瘤の「赤色所見（Red Color sign）」に含まれるものはどれか。2つ選べ。、a.白色調（Cw）|b.ミミズ腫れ様発赤（Rw）|c.連珠状（F2）|d.血豆様発赤（HCS）|e.青色調（Cb）、b&d、赤色所見（RC sign）は出血のリスクが高い所見で、ミミズ腫れ様発赤（Rw）、桜桃赤色班（CRS）、血豆様発赤（HCS）、赤色血栓（RTh）などが該当します。FやCは形態・色調分類です。
急性膵炎の二大原因はどれか。2つ選べ。、a.アルコール多飲|b.ウイルス感染|c.胆石|d.薬剤性|e.自己免疫性、a&c、日本の急性膵炎の原因は、アルコール性と胆石性が大半を占めます。
内視鏡的逆行性胆管膵管造影（ERCP）後の偶発症として頻度が高いものはどれか。2つ選べ。、a.急性膵炎|b.低血糖|c.胆管炎（感染）|d.腸閉塞|e.肺塞栓、a&c、ERCP後膵炎は最も頻度の高い偶発症です。また、造影による胆管内圧上昇や不完全ドレナージによる胆管炎も重要な偶発症です。
胆石症について正しい記述はどれか。2つ選べ。、a.コレステロール結石が最も多い|b.女性より男性に多い|c.総胆管結石は内視鏡治療の適応となる|d.黒色石は胆嚢結石に少ない|e.無症状でも必ず手術が必要である、a&c、現在、胆石の中で最も多いのはコレステロール結石です。総胆管結石は胆管炎や膵炎の原因となるため、無症状でも原則として内視鏡的排石術（ERCP）の適応となります。
早期胃癌の定義について正しい記述はどれか。2つ選べ。、a.癌の大きさが2cm以下である|b.浸潤が粘膜下層（SM）までにとどまる|c.リンパ節転移の有無は問わない|d.遠隔転移がある場合も含む|e.粘膜内癌に限られる、b&c、消化管（食道・胃・大腸）の早期癌は、リンパ節転移の有無にかかわらず、深達度が粘膜下層（SM）までにとどまるものと定義されます。
消化管間質腫瘍（GIST）について正しい記述はどれか。2つ選べ。、a.粘膜下腫瘍（SMT）の形態をとる|b.カハール介在細胞由来である|c.上皮性の腫瘍である|d.リンパ節転移をしやすい|e.必ず良性である、a&b、GISTは消化管運動のペースメーカーであるカハール介在細胞由来の非上皮性腫瘍で、粘膜下腫瘍（SMT）として発育します。悪性化する可能性があります。
偽膜性腸炎について正しい記述はどれか。2つ選べ。、a.抗菌薬投与後の菌交代現象として発症する|b.原因菌はヘリコバクター・ピロリである|c.治療にはバンコマイシンを用いる|d.内視鏡では黒色の偽膜が見られる|e.便秘が主症状である、a&c、抗菌薬使用後に*Clostridioides difficile*が増殖し毒素を産生することで発症します。治療にはメトロニダゾールやバンコマイシンの内服を行います。内視鏡では黄白色の偽膜が見られます。
内視鏡検査における鎮静薬「ミダゾラム」について正しい記述はどれか。2つ選べ。、a.ベンゾジアゼピン系薬剤である|b.拮抗薬はナロキソンである|c.呼吸抑制作用がある|d.鎮痛作用が強い|e.大豆アレルギー患者には禁忌である、a&c、ミダゾラムはベンゾジアゼピン系で、鎮静・健忘作用がありますが呼吸抑制に注意が必要です。拮抗薬はフルマゼニルです。鎮痛作用は弱いです。
鎮痙薬「ブチルスコポラミン臭化物（ブスコパン）」が禁忌となる患者はどれか。2つ選べ。、a.緑内障|b.糖尿病|c.前立腺肥大症|d.高血圧|e.気管支喘息、a&c、抗コリン作用（散瞳、排尿抑制など）があるため、緑内障（閉塞隅角）、前立腺肥大症による排尿障害、重篤な心疾患のある患者には禁忌です。
抗血栓薬服用者に対する消化器内視鏡診療ガイドラインについて正しい記述はどれか。2つ選べ。、a.アスピリン単剤服用者の生検は休薬不要（継続）が可能である|b.ワルファリン服用者のESDは休薬せずに実施する|c.DOAC（直接作用型経口抗凝固薬）は当日朝のみ休薬すればよい|d.血栓塞栓症高リスク群ではヘパリン置換などを考慮する|e.すべての抗血栓薬は7日間休薬する、a&d、アスピリン単剤での生検は出血リスクが低いため休薬不要とされています。高リスク群の休薬が必要な処置（ESD等）では、病状に応じてヘパリン置換などを行います。
局所麻酔薬リドカインの中毒症状として正しいものはどれか。2つ選べ。、a.初期に多弁や興奮が見られる|b.血圧が急激に上昇する|c.進行すると徐脈や意識消失が起こる|d.アナフィラキシーショックと同じ病態である|e.呼吸数が増加し続ける、a&c、リドカイン中毒は血中濃度上昇により中枢神経症状（興奮、舌のしびれ）から始まり、抑制症状（意識消失、徐脈、呼吸停止）へと進行します。ショック（アレルギー）とは異なります。
スポルディングの分類において「セミクリティカル器具」に該当するものはどれか。2つ選べ。、a.生検鉗子|b.内視鏡スコープ|c.マウスピース（再使用型）|d.注射針|e.聴診器、b&c、粘膜に接触するが、無菌組織には入らない器具（内視鏡スコープ、マウスピース等）はセミクリティカル器具に分類され、高水準消毒が必要です。鉗子や注射針はクリティカル器具（滅菌）です。
高水準消毒薬「過酢酸」の特徴として正しいものはどれか。2つ選べ。、a.タンパク凝固作用がない|b.強い刺激臭（酢酸臭）がある|c.芽胞には無効である|d.金属腐食性が非常に強い|e.環境への残留性が高い、a&b、過酢酸はタンパク凝固作用がなく、洗浄性が高いのが特徴です。強い酢酸臭がありますが、分解産物は無害（水・酸素・酢酸）で環境負荷が低いです。
高水準消毒薬「グルタラール」の特徴として正しいものはどれか。2つ選べ。、a.タンパク凝固作用がある|b.蒸気は人体への毒性（刺激性）がある|c.金属腐食性が強い|d.すべての微生物に有効だが芽胞には効かない|e.短時間（1分）で消毒が完了する、a&b、グルタラールは優れた殺菌力を持ちますが、タンパク凝固作用による汚れの固着や、蒸気の毒性（感作性）が欠点です。金属腐食性は比較的低いです。
内視鏡の洗浄・消毒工程について正しい記述はどれか。2つ選べ。、a.検査終了直後にベッドサイド洗浄（プレクリーニング）を行う|b.酵素洗剤はタンパク質汚れの分解に有効である|c.消毒後のすすぎ水は水道水を貯めて使用する|d.アルコールフラッシュは消毒効果を高めるために行う|e.スコープはコイル状に巻いて保管する、a&b、乾燥固着を防ぐための直後の予備洗浄と、有機物を分解する酵素洗剤の使用が基本です。すすぎ水は濾過水を使用し、アルコールは乾燥促進のために用います。保管は吊り下げです。
スタンダードプリコーション（標準予防策）において感染性物質として扱うものはどれか。2つ選べ。、a.汗|b.血液|c.損傷した皮膚|d.健常な皮膚|e.使用済みのシーツ、b&c、汗を除くすべての血液、体液、分泌物、排泄物、損傷のある皮膚、粘膜を感染性物質とみなして対応します。
電気メス（高周波装置）の「モノポーラ（単極）方式」について正しい記述はどれか。2つ選べ。、a.対極板の装着が必要である|b.電流が処置具の先端部分のみを流れる|c.体内に電流が流れるためペースメーカーへの影響に注意する|d.バイポーラより止血能力が低い|e.水中での放電が可能である、a&c、モノポーラは電流が人体を通って対極板へ抜けるため、対極板が必須であり、ペースメーカー誤作動のリスクがあります。凝固・切開能力は高いです。
アルゴンプラズマ凝固法（APC）の特徴として正しいものはどれか。2つ選べ。、a.非接触で焼灼できる|b.組織への深達度が浅い|c.対極板は不要である|d.切開能力が高い|e.穿孔のリスクが非常に高い、a&b、APCはイオン化ガスを用いた非接触凝固法で、均一かつ浅い凝固層を形成するため、穿孔リスクが低く広範囲の止血に適しています。モノポーラなので対極板は必要です。
超音波内視鏡（EUS）の走査方式について正しい記述はどれか。2つ選べ。、a.ラジアル走査式は360度の全周画像が得られる|b.コンベックス走査式は穿刺吸引術（EUS-FNA）に適している|c.ラジアル走査式は穿刺針の描出に優れている|d.コンベックス走査式は視野が360度である|e.リニア走査式は通常観察には使用できない、a&b、ラジアル式は全周観察によるスクリーニングに適し、コンベックス（セクタ）式は断層面と穿刺ラインが一致するためFNAに適しています。
カプセル内視鏡検査が禁忌となる患者はどれか。2つ選べ。、a.消化管の狭窄や閉塞が疑われる患者|b.心臓ペースメーカー装着者（ただし対応機種を除く）|c.小児（6歳以上）|d.クローン病患者|e.嚥下可能な高齢者、a&b、狭窄がある場合のカプセル滞留（腸閉塞）は絶対禁忌です。ペースメーカーは機種により干渉の可能性があるため、原則禁忌または慎重適用（対応機種確認）となります。
NBI（狭帯域光観察）について正しい記述はどれか。2つ選べ。、a.ヘモグロビンに吸収されやすい青と緑の光を用いる|b.粘膜表層の毛細血管を強調表示する|c.赤外光を用いて深部を観察する|d.正常粘膜のグリコーゲンを染色する|e.薬剤を静脈注射して観察する、a&b、415nm（青）と540nm（緑）の狭帯域光を照射し、血液（ヘモグロビン）に吸収させて血管のコントラストを高める技術です。
食道癌のスクリーニング検査でヨード染色を行う理由として正しいものはどれか。2つ選べ。、a.正常な食道上皮はグリコーゲンを含み濃染する|b.癌部はグリコーゲンが乏しく不染帯となる|c.癌細胞がヨードを取り込み黒変する|d.ヨードは扁平上皮癌の治療薬である|e.胃粘膜の化生範囲を診断できる、a&b、ヨード（ルゴール）はグリコーゲンと反応して褐色に染まります。癌や異型上皮はグリコーゲンが減少・消失しているため染まらず（不染帯）、病変の検出に利用されます。
内視鏡的粘膜下層剥離術（ESD）の適応や特徴について正しい記述はどれか。2つ選べ。、a.スネアで縛って切除する方法である|b.高周波ナイフを用いて病変周囲を切開・剥離する|c.大きな病変も一括切除が可能である|d.EMRに比べて穿孔のリスクが低い|e.リンパ節転移のある癌が良い適応である、b&c、ESDはナイフを用いて粘膜下層を剥離するため、サイズに関わらず一括切除が可能ですが、技術的難易度と穿孔リスクはEMRより高くなります。リンパ節転移のない早期癌が適応です。
経皮内視鏡的胃瘻造設術（PEG）の禁忌（または慎重適応）となる病態はどれか。2つ選べ。、a.大量の腹水貯留|b.消化管通過障害により内視鏡が通過できない|c.脳卒中後遺症による嚥下障害|d.神経難病による摂食困難|e.認知症による摂食量低下、a&b、大量腹水は胃壁と腹壁の密着を妨げ腹膜炎を起こすため禁忌です。また、咽頭・食道狭窄でスコープが胃に到達できない場合も造設できません。
内視鏡的止血術において「機械的止血法」に分類されるものはどれか。2つ選べ。、a.クリップ法|b.EVL（内視鏡的静脈瘤結紮術）|c.アルゴンプラズマ凝固法|d.純エタノール局注法|e.高張Naエピネフリン局注法、a&b、クリップやOリング（EVL）を用いて物理的に組織を把持・圧迫する方法は機械的止血法です。cは熱凝固法、d/eは薬剤局注法です。
ERCP後膵炎の予防策としてガイドラインで推奨されているものはどれか。2つ選べ。、a.NSAIDs（ジクロフェナク等）の坐剤投与|b.十分な輸液|c.予防的抗菌薬投与|d.蛋白分解酵素阻害薬の大量投与|e.ステロイド投与、a&b、ERCP後のNSAIDs坐剤投与と十分な輸液負荷は、膵炎発症リスクを有意に低下させることが示されています。
内視鏡生検組織の取り扱いについて正しい記述はどれか。2つ選べ。、a.採取後速やかに固定液に入れる|b.固定液には10〜20%ホルマリンを用いる|c.組織を乾燥させてから固定する|d.固定液は生理食塩水を用いる|e.組織は冷凍保存して提出する、a&b、組織の変性を防ぐため、採取直後に10〜20%ホルマリン液に浸漬固定します。乾燥や生理食塩水の使用は不適切です。
ショックの徴候（5P）や症状として正しいものはどれか。2つ選べ。、a.顔面蒼白（Pallor）|b.冷汗（Cold sweat）|c.徐脈|d.多尿|e.血圧上昇、a&b、ショック時は交感神経緊張により顔面蒼白、冷汗、頻脈、脈拍触知不能などが起こります。腎血流低下により乏尿・無尿となります。
医療安全管理における「タイムアウト」の目的として正しいものはどれか。2つ選べ。、a.患者誤認の防止|b.手術部位（左右など）の確認|c.手術時間の短縮|d.スタッフの休憩時間の確保|e.使用薬剤の削減、a&b、処置開始直前にチーム全員で手を止め、患者氏名、術式、部位などを声出し確認することで、取り違えや左右誤認などの重大事故を防ぎます。
消化管の解剖について正しい記述はどれか。2つ選べ。、a.小腸は十二指腸、空腸、回腸からなる|b.大腸は盲腸、結腸、直腸からなる|c.回腸にはケルクリングひだ（輪状ひだ）が密に存在する|d.横行結腸は腹膜後器官である|e.胃の噴門は十二指腸に続く部分である、a&b、小腸（十二指腸・空腸・回腸）と大腸（盲腸・結腸・直腸）の構成は基本です。輪状ひだが密なのは空腸です。横行結腸は腹膜内器官です。噴門は食道との接合部です。
CO2送気（炭酸ガス送気）の利点として正しいものはどれか。2つ選べ。、a.生体吸収が速やかである|b.検査後の腹部膨満感や疼痛を軽減する|c.空気より安価である|d.引火性があるため電気メス使用時は注意する|e.殺菌作用がある、a&b、CO2は水溶性が高く、腸管から速やかに吸収され肺から排出されるため、検査後の苦痛軽減に非常に有用です。不燃性です。
胃潰瘍の活動性分類（崎田・三輪分類）における治癒過程のステージはどれか。2つ選べ。、a.H1（Healing 1）|b.H2（Healing 2）|c.A1（Active 1）|d.A2（Active 2）|e.S1（Scarring 1）、a&b、Aは活動期（Active）、Hは治癒過程（Healing）、Sは瘢痕期（Scarring）です。H1は白苔が薄くなり再生上皮が出現、H2は白苔が顕著に縮小した状態です。
食道アカラシアの病態と治療について正しい記述はどれか。2つ選べ。、a.下部食道括約筋（LES）の弛緩不全が原因である|b.内視鏡的バルーン拡張術が行われる|c.胃酸逆流が主因である|d.食道癌の合併リスクは低い|e.高齢者にのみ発症する、a&b、アカラシアはLESが弛緩せず食物が通過しない疾患で、治療としてPOEM（内視鏡的筋層切開術）やバルーン拡張術が行われます。食道癌のリスク因子でもあります。
内視鏡検査の前処置薬について正しい記述はどれか。2つ選べ。、a.プロナーゼなどのタンパク分解酵素は粘液除去に用いる|b.ジメチコン（消泡剤）は泡を消して観察しやすくする|c.咽頭麻酔にはキシロカインビスカスを用いる|d.前処置薬はすべて静脈注射で行う|e.胃内視鏡検査前は水分摂取を完全に禁止する、a&b、胃内の粘液や泡を除去するために、タンパク分解酵素や消泡剤、重曹などを混和した液を服用します。咽頭麻酔は局所投与です。
MRI検査を行う際に注意すべき内視鏡関連事項はどれか。2つ選べ。、a.磁性体を含むクリップが体内に残存していないか確認する|b.カプセル内視鏡が体内に滞留していないか確認する|c.以前にバリウム検査を行っていないか確認する|d.内視鏡検査直後はMRI禁忌である|e.チタン製クリップはMRI禁忌である、a&b、磁性体（鉄など）を含む古いタイプのクリップや、カプセル内視鏡（金属部品・電池含む）が体内にある場合、MRIの磁場で移動や発熱の危険があるため禁忌となります。チタンなど非磁性体は可能です。
ウィルソン病において沈着が見られる物質と部位の組み合わせで正しいものはどれか。2つ選べ。、a.銅 — 角膜（カイザー・フライシャー輪）|b.銅 — 肝臓|c.鉄 — 肝臓|d.アミロイド — 消化管|e.カルシウム — 膵臓、a&b、ウィルソン病は銅代謝異常症で、肝臓や脳、角膜（カイザー・フライシャー輪）に銅が沈着します。
消化性潰瘍の合併症として緊急対応が必要なものはどれか。2つ選べ。、a.穿孔|b.出血|c.瘢痕狭窄（幽門狭窄）|d.胃ポリープ|e.慢性胃炎、a&b、穿孔（腹膜炎）と出血（吐血・下血、ショック）は生命に関わる緊急事態であり、直ちに処置や手術が必要です。
大腸ポリープ（腺腫）に対する内視鏡治療の適応となる病変の特徴はどれか。2つ選べ。、a.大きさが6mm以上である|b.癌化の疑いがある|c.過形成性ポリープである|d.茎を有している（有茎性）|e.直腸の微小な過形成性ポリープ、a&b、ガイドラインでは、原則として6mm以上の腺腫や、癌化が疑われる病変、有茎性病変などが内視鏡切除の適応とされています。微小な過形成ポリープは経過観察となることが多いです。
感染性腸炎の原因微生物について正しい記述はどれか。2つ選べ。、a.カンピロバクターは鶏肉などの加熱不足が原因となる|b.ノロウイルスは冬季に流行し嘔吐・下痢をきたす|c.アニサキスは淡水魚の生食で感染する|d.腸管出血性大腸菌は重症化しない|e.サルモネラ菌は内視鏡検査が禁忌である、a&b、カンピロバクターは鶏肉、ノロウイルスは二枚貝や接触感染（冬場）が代表的です。アニサキスは海水魚（サバ、イカ等）です。
内視鏡室の環境整備について適切なものはどれか。2つ選べ。、a.換気を十分に行う（エアロゾル対策）|b.汚染区域と清潔区域を明確に区分する（ゾーニング）|c.使用済みスコープはそのまま保管庫に戻す|d.床はカーペット敷きにする|e.洗浄室での飲食を許可する、a&b、感染防止のため、十分な換気と、清潔・汚染の動線分離（ゾーニング）が重要です。床は清掃しやすい素材、飲食は禁止です。
ご提示いただいた資料（第38回〜第44回消化器内視鏡技師認定試験問題解説）に基づき、5肢択2形式（5つの選択肢から正しいものを2つ選ぶ）の対策問題を50問作成しました。
前回作成した問題とは異なる切り口や、資料内の図解・詳細解説に基づいた内容を中心に構成しています。
膵臓の解剖について正しい記述はどれか。2つ選べ。、a.膵頭部は十二指腸に囲まれている|b.膵体部は脾臓に接している|c.主膵管（ウィルスン管）は十二指腸主乳頭に開口する|d.膵臓は腹膜内器官である|e.内分泌細胞は導管周囲に多く分布する、a&c、膵頭部はC字型の十二指腸に囲まれています。主膵管は総胆管と合流して十二指腸主乳頭（ファーター乳頭）に開口します。膵臓は腹膜後器官であり、脾臓に接するのは膵尾部です。
胃の解剖学的構造について正しい記述はどれか。2つ選べ。、a.噴門は第11胸椎の高さに位置する|b.胃角部は胃体部と幽門前庭部の境界である|c.固有筋層は内輪・外縦の2層構造である|d.胃底腺領域は主に幽門部に分布する|e.アウエルバッハ神経叢は粘膜下層にある、a&b、胃の噴門はTh11、幽門はL1の高さにあります。胃角部は小弯の切痕部で、ここを境に体部と前庭部に分かれます。胃の筋層は内斜・中輪・外縦の3層です。
消化管の基本構造と機能について正しい記述はどれか。2つ選べ。、a.食道粘膜は単層円柱上皮である|b.回腸にはパイエル板（リンパ小節）が多く存在する|c.空腸は回腸に比べてケルクリングひだが密である|d.大腸の結腸紐は2本である|e.十二指腸は腹膜内器官である、b&c、小腸において空腸は輪状ひだ（ケルクリングひだ）が発達しており、回腸はパイエル板が発達しています。食道は重層扁平上皮、結腸紐は3本です。
消化管ホルモンの作用について正しい組み合わせはどれか。2つ選べ。、a.ガストリン — 胃酸分泌の促進|b.セクレチン — 膵液（重炭酸イオン）の分泌促進|c.コレシストキニン（CCK） — 胆嚢の拡張|d.ソマトスタチン — インスリン分泌の促進|e.グレリン — 食欲の抑制、a&b、ガストリンは胃酸分泌を促進し、セクレチンは膵液（重炭酸）分泌を促進・胃酸を抑制します。CCKは胆嚢収縮、ソマトスタチンは分泌抑制、グレリンは食欲増進作用を持ちます。
ビタミンとその欠乏症や性質について正しい記述はどれか。2つ選べ。、a.ビタミンB1欠乏はウェルニッケ脳症の原因となる|b.ビタミンB12は回腸末端で吸収される|c.ビタミンCは脂溶性ビタミンである|d.ビタミンKは血液凝固を抑制する|e.ビタミンAは水溶性ビタミンである、a&b、ビタミンB1欠乏は脚気やウェルニッケ脳症を引き起こします。B12は内因子と結合して回腸末端で吸収されます。脂溶性はD、A、K、Eで、Kは凝固因子の生成に関与します。
